Rooms,Type,Method,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Regionname,Propertycount
3,h,S,19.6,3.0,1.0,2.0,549.0,124.0,1970.0,Whittlesea,Northern Metropolitan,10926.0
4,h,S,7.5,4.0,2.0,3.0,951.0,238.0,1930.0,Moonee Valley,Western Metropolitan,9264.0
2,h,S,7.5,2.0,1.0,1.0,512.0,124.0,1970.0,Moonee Valley,Western Metropolitan,9264.0
3,h,S,7.5,3.0,1.0,1.0,590.0,124.0,1970.0,Moonee Valley,Western Metropolitan,9264.0
5,h,PI,7.5,5.0,3.0,3.0,663.0,419.0,1930.0,Moonee Valley,Western Metropolitan,9264.0
4,h,S,7.5,4.0,2.0,2.0,465.0,148.0,1940.0,Moonee Valley,Western Metropolitan,9264.0
5,h,VB,13.1,5.0,3.0,4.0,663.0,124.0,1970.0,Moreland,Northern Metropolitan,5070.0
3,h,VB,13.1,3.0,1.0,4.0,658.0,124.0,1970.0,Moreland,Northern Metropolitan,5070.0
1,h,S,13.1,1.0,1.0,0.0,173.0,124.0,1970.0,Moreland,Northern Metropolitan,5070.0
3,h,SP,24.8,3.0,1.0,3.0,1014.0,124.0,1970.0,Knox,Eastern Metropolitan,10788.0
3,h,VB,2.1,3.0,3.0,1.0,433014.0,124.0,1970.0,Yarra,Northern Metropolitan,5825.0
3,u,PI,2.1,3.0,2.0,2.0,6367.0,124.0,1970.0,Yarra,Northern Metropolitan,5825.0
1,u,S,2.1,1.0,1.0,1.0,1730.0,60.0,2011.0,Yarra,Northern Metropolitan,5825.0
4,h,VB,2.1,4.0,4.0,0.0,225.0,124.0,1862.0,Yarra,Northern Metropolitan,5825.0
3,h,S,3.6,3.0,1.0,1.0,139.0,116.0,1900.0,Yarra,Northern Metropolitan,6244.0
3,u,S,3.6,3.0,2.0,1.0,6712.0,124.0,1970.0,Yarra,Northern Metropolitan,6244.0
3,h,SP,3.4,3.0,1.0,1.0,293.0,104.0,1900.0,Moonee Valley,Northern Metropolitan,3593.0
2,u,SP,5.1,2.0,1.0,1.0,0.0,62.0,2015.0,Maribyrnong,Western Metropolitan,7570.0
2,t,SA,5.1,2.0,2.0,1.0,88.0,94.5,2000.0,Maribyrnong,Western Metropolitan,7570.0
1,h,SP,15.4,1.0,1.0,1.0,76.0,124.0,1970.0,Whitehorse,Eastern Metropolitan,4385.0
3,h,S,38.0,3.0,2.0,1.0,654.0,124.0,1970.0,Frankston,South-Eastern Metropolitan,17055.0
3,h,VB,38.0,3.0,1.0,1.0,884.0,124.0,1968.0,Frankston,South-Eastern Metropolitan,7566.0
3,h,S,45.9,3.0,2.0,4.0,1290.0,231.0,1988.0,Macedon Ranges,Northern Victoria,3376.0
3,h,SP,12.9,3.0,1.0,2.0,552.0,136.0,1980.0,Hume,Western Metropolitan,3285.0
3,h,S,12.9,3.0,1.0,0.0,259.0,124.0,1970.0,Hume,Western Metropolitan,3285.0
5,h,S,7.3,5.0,3.0,2.0,720.0,392.0,1950.0,Boroondara,Southern Metropolitan,10412.0
1,u,VB,7.3,1.0,1.0,0.0,0.0,49.0,1960.0,Stonnington,Southern Metropolitan,10412.0
2,u,S,7.3,2.0,1.0,1.0,97.0,124.0,1970.0,Boroondara,Southern Metropolitan,10412.0
3,h,S,7.3,3.0,1.0,2.0,625.0,124.0,1970.0,Boroondara,Southern Metropolitan,10412.0
4,h,S,7.3,4.0,3.0,2.0,409.0,255.0,2016.0,Boroondara,Southern Metropolitan,10412.0
5,h,S,7.3,5.0,2.0,2.0,847.0,124.0,1970.0,Boroondara,Southern Metropolitan,10412.0
2,u,S,7.3,2.0,1.0,1.0,100.0,87.0,1960.0,Boroondara,Southern Metropolitan,10412.0
3,h,S,7.3,3.0,2.0,1.0,348.0,124.0,1970.0,Stonnington,Southern Metropolitan,10412.0
3,h,S,16.7,3.0,2.0,1.0,853.0,28.0,1972.0,Monash,Eastern Metropolitan,15321.0
2,u,SP,11.2,2.0,1.0,2.0,193.0,105.0,1995.0,Moreland,Northern Metropolitan,8870.0
3,h,PI,11.2,3.0,1.0,2.0,604.0,132.0,1960.0,Moreland,Northern Metropolitan,8870.0
2,h,S,11.2,2.0,1.0,2.0,829.0,124.0,1970.0,Moreland,Northern Metropolitan,8870.0
3,h,S,16.1,3.0,1.0,1.0,594.0,95.0,1993.0,Nillumbik,Northern Metropolitan,8524.0
3,h,S,16.1,3.0,2.0,2.0,609.0,168.0,1980.0,Banyule,Northern Metropolitan,8524.0
3,h,SA,13.8,3.0,1.0,1.0,587.0,131.0,1950.0,Bayside,Southern Metropolitan,2356.0
2,u,SP,5.3,2.0,2.0,2.0,0.0,124.0,1970.0,Boroondara,Southern Metropolitan,11308.0
1,u,S,5.3,1.0,1.0,1.0,0.0,47.0,2004.0,Boroondara,Southern Metropolitan,11308.0
2,h,S,5.3,2.0,1.0,1.0,230.0,116.65,1890.0,Boroondara,Southern Metropolitan,11308.0
1,u,VB,5.3,1.0,1.0,1.0,0.0,124.0,1970.0,Boroondara,Southern Metropolitan,11308.0
3,h,PI,5.3,3.0,3.0,2.0,255.0,124.0,1997.0,Boroondara,Southern Metropolitan,11308.0
3,h,VB,5.3,3.0,1.0,1.0,333.0,108.0,1930.0,Boroondara,Southern Metropolitan,11308.0
3,h,S,5.3,3.0,2.0,2.0,242.0,165.0,1990.0,Boroondara,Southern Metropolitan,11308.0
3,h,S,5.3,3.0,2.0,2.0,0.0,139.0,1975.0,Boroondara,Southern Metropolitan,11308.0
1,u,SP,6.2,1.0,1.0,1.0,0.0,52.0,1960.0,Boroondara,Southern Metropolitan,6482.0
2,u,S,6.2,2.0,1.0,1.0,0.0,124.0,1970.0,Boroondara,Southern Metropolitan,6482.0
1,u,VB,6.2,1.0,1.0,1.0,803.0,124.0,1970.0,Boroondara,Southern Metropolitan,6482.0
3,h,VB,6.2,3.0,1.0,3.0,860.0,124.0,1970.0,Boroondara,Southern Metropolitan,6482.0
4,h,S,21.3,4.0,2.0,0.0,1060.0,124.0,1970.0,Maroondah,Eastern Metropolitan,3794.0
3,h,S,21.3,3.0,1.0,1.0,756.0,124.0,1961.0,Maroondah,Eastern Metropolitan,3794.0
3,h,S,21.3,3.0,2.0,2.0,471.0,144.0,1965.0,Maroondah,Eastern Metropolitan,3794.0
2,u,VB,8.9,2.0,1.0,0.0,2020.0,68.0,1998.0,Banyule,Eastern Metropolitan,2890.0
3,h,S,8.9,3.0,1.0,0.0,668.0,124.0,1970.0,Banyule,Eastern Metropolitan,2890.0
2,h,PI,8.8,2.0,1.0,0.0,683.0,124.0,1970.0,Banyule,Eastern Metropolitan,2947.0
3,h,S,8.8,3.0,1.0,0.0,544.0,124.0,1970.0,Banyule,Eastern Metropolitan,2947.0
4,h,PI,8.8,4.0,2.0,4.0,596.0,120.0,1930.0,Banyule,Eastern Metropolitan,2947.0
3,u,VB,8.8,3.0,1.0,1.0,146.0,124.0,1970.0,Banyule,Eastern Metropolitan,2947.0
3,h,PI,8.8,3.0,1.0,1.0,430.0,124.0,1970.0,Banyule,Eastern Metropolitan,2947.0
3,h,S,8.8,3.0,1.0,3.0,619.0,124.0,1940.0,Banyule,Eastern Metropolitan,2947.0
2,u,S,8.8,2.0,1.0,1.0,90.0,124.0,1970.0,Banyule,Eastern Metropolitan,2674.0
3,h,S,16.0,3.0,1.0,2.0,700.0,124.0,1970.0,Kingston,Southern Metropolitan,4794.0
2,u,S,16.0,2.0,1.0,1.0,130.0,124.0,1970.0,Bayside,Southern Metropolitan,4794.0
4,h,SP,18.0,4.0,2.0,2.0,600.0,174.0,2002.0,Melton,Western Metropolitan,5556.0
4,h,S,18.4,4.0,2.0,2.0,650.0,124.0,1970.0,Wyndham,Western Metropolitan,13830.0
3,h,S,18.4,3.0,1.0,1.0,537.0,124.0,1970.0,Wyndham,Western Metropolitan,13830.0
4,h,VB,12.3,4.0,2.0,1.0,455.0,170.0,1900.0,Monash,Southern Metropolitan,3145.0
5,h,S,26.1,5.0,2.0,2.0,1034.0,225.0,1985.0,Nillumbik,Northern Victoria,1345.0
2,h,S,7.8,2.0,1.0,0.0,1110.0,124.0,1970.0,Banyule,Eastern Metropolitan,5549.0
3,h,VB,7.8,3.0,1.0,2.0,360.0,124.0,1970.0,Banyule,Eastern Metropolitan,5549.0
3,h,SP,14.0,3.0,1.0,2.0,704.0,94.0,1950.0,Hume,Northern Metropolitan,851.0
4,t,S,11.7,4.0,2.0,2.0,284.0,124.0,1970.0,Moonee Valley,Western Metropolitan,5629.0
3,h,S,11.7,3.0,1.0,1.0,597.0,124.0,1970.0,Moonee Valley,Western Metropolitan,5629.0
3,t,SP,11.7,3.0,1.0,1.0,165.0,124.0,1970.0,Moonee Valley,Western Metropolitan,5629.0
3,h,SP,3.4,3.0,2.0,2.0,223.0,122.0,1940.0,Melbourne,Northern Metropolitan,5263.0
5,h,S,5.4,5.0,2.0,2.0,696.0,124.0,1970.0,Boroondara,Southern Metropolitan,10331.0
3,h,PI,5.4,3.0,1.0,2.0,446.0,115.0,1960.0,Boroondara,Southern Metropolitan,10331.0
2,u,S,5.4,2.0,1.0,1.0,0.0,124.0,1970.0,Boroondara,Southern Metropolitan,10331.0
3,t,S,5.4,3.0,2.0,1.0,0.0,114.0,1977.0,Boroondara,Southern Metropolitan,10331.0
7,h,S,5.4,7.0,4.0,2.0,725.0,124.0,1970.0,Boroondara,Southern Metropolitan,10331.0
4,h,S,5.4,4.0,2.0,3.0,776.0,124.0,1970.0,Boroondara,Southern Metropolitan,10331.0
2,u,VB,5.4,2.0,2.0,1.0,0.0,108.0,1950.0,Boroondara,Southern Metropolitan,10331.0
2,h,S,7.3,2.0,2.0,2.0,697.0,124.0,1970.0,Boroondara,Southern Metropolitan,2671.0
4,h,VB,7.3,4.0,2.0,2.0,696.0,124.0,1970.0,Boroondara,Southern Metropolitan,2671.0
2,t,S,25.2,2.0,2.0,1.0,240.0,124.0,1970.0,Greater Dandenong,South-Eastern Metropolitan,8459.0
3,u,VB,6.4,3.0,1.0,1.0,118.0,86.0,1970.0,Maribyrnong,Western Metropolitan,1808.0
3,h,SP,6.4,3.0,1.0,1.0,275.0,11.0,1936.0,Maribyrnong,Western Metropolitan,1808.0
4,h,S,31.7,4.0,1.0,0.0,651.0,150.0,2000.0,Melton,Northern Victoria,3553.0
3,h,S,16.3,3.0,1.0,2.0,525.0,124.0,1970.0,Whittlesea,Northern Metropolitan,8279.0
3,h,VB,41.0,3.0,3.0,2.0,1060.0,124.0,1970.0,Frankston,Eastern Victoria,8743.0
2,u,VB,14.6,2.0,1.0,1.0,119.0,124.0,1970.0,Banyule,Eastern Metropolitan,1624.0
2,t,S,6.4,2.0,2.0,1.0,126.0,95.0,2015.0,Maribyrnong,Western Metropolitan,3873.0
3,h,PI,6.4,3.0,2.0,2.0,159.0,152.0,2010.0,Maribyrnong,Western Metropolitan,3873.0
3,h,S,6.4,3.0,2.0,2.0,0.0,124.0,1970.0,Maribyrnong,Western Metropolitan,3873.0
3,t,PI,6.4,3.0,2.0,2.0,186.0,134.6,2011.0,Maribyrnong,Western Metropolitan,3873.0
4,h,S,5.9,4.0,3.0,2.0,787.0,282.0,1915.0,Stonnington,Southern Metropolitan,4675.0
3,h,S,5.9,3.0,1.0,2.0,354.0,117.0,1880.0,Stonnington,Southern Metropolitan,4675.0
3,h,PI,5.9,3.0,2.0,2.0,400.0,216.0,2007.0,Stonnington,Southern Metropolitan,4675.0
4,h,VB,8.4,4.0,3.0,3.0,736.0,124.0,1970.0,Stonnington,Southern Metropolitan,8801.0
3,h,PI,8.4,3.0,3.0,3.0,1011.0,206.0,1925.0,Stonnington,Southern Metropolitan,8801.0
3,h,VB,8.4,3.0,1.0,2.0,1128.0,110.0,1950.0,Stonnington,Southern Metropolitan,8801.0
3,h,SP,4.3,3.0,2.0,2.0,352.0,204.0,1997.0,Maribyrnong,Western Metropolitan,4918.0
3,t,S,4.3,3.0,2.0,2.0,366.0,183.84,2012.0,Maribyrnong,Western Metropolitan,4918.0
2,h,SP,11.4,2.0,1.0,2.0,397.0,96.0,1940.0,Glen Eira,Southern Metropolitan,2397.0
4,h,S,31.7,4.0,2.0,2.0,935.0,210.0,2005.0,Melton,Northern Victoria,6065.0
3,h,VB,20.0,3.0,1.0,2.0,585.0,124.0,1970.0,Kingston,South-Eastern Metropolitan,6162.0
4,h,S,20.0,4.0,2.0,2.0,408.0,274.0,2010.0,Kingston,South-Eastern Metropolitan,6162.0
4,h,S,25.9,4.0,2.0,2.0,475.0,220.0,2012.0,Whittlesea,Northern Metropolitan,5812.0
3,h,S,17.2,3.0,1.0,2.0,684.0,124.0,1970.0,Whitehorse,Eastern Metropolitan,6871.0
3,t,S,17.2,3.0,2.0,2.0,323.0,124.0,1970.0,Whitehorse,Eastern Metropolitan,6871.0
3,h,SP,16.2,3.0,2.0,4.0,786.0,124.0,1960.0,Banyule,Eastern Metropolitan,3891.0
2,h,S,6.2,2.0,1.0,1.0,283.0,124.0,1970.0,Moonee Valley,Western Metropolitan,6232.0
3,h,VB,6.2,3.0,2.0,2.0,674.0,141.0,1920.0,Moonee Valley,Western Metropolitan,6232.0
3,h,S,26.5,3.0,1.0,4.0,905.0,124.0,1970.0,Yarra Ranges,Eastern Victoria,8280.0
4,h,SP,21.5,4.0,2.0,2.0,656.0,303.0,1950.0,Kingston,South-Eastern Metropolitan,3650.0
4,h,S,21.5,4.0,2.0,2.0,695.0,124.0,1970.0,Kingston,South-Eastern Metropolitan,3650.0
3,t,SA,14.2,3.0,2.0,2.0,344.0,3.0,2000.0,Monash,Eastern Metropolitan,13366.0
2,u,S,14.2,2.0,1.0,1.0,292.0,124.0,1970.0,Monash,Eastern Metropolitan,13366.0
5,h,S,14.2,5.0,5.0,2.0,667.0,431.0,2015.0,Monash,Eastern Metropolitan,13366.0
4,h,SP,18.8,4.0,2.0,7.0,771.0,124.0,1970.0,Monash,South-Eastern Metropolitan,7113.0
4,h,S,34.1,4.0,2.0,2.0,638.0,124.0,1970.0,Casey,South-Eastern Metropolitan,9376.0
2,h,PI,6.2,2.0,1.0,0.0,571.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,5498.0
3,t,S,6.2,3.0,2.0,2.0,200.0,126.7,2005.0,Hobsons Bay,Western Metropolitan,5498.0
3,h,SP,6.2,3.0,2.0,2.0,358.0,124.0,2017.0,Hobsons Bay,Western Metropolitan,5498.0
4,h,S,6.2,4.0,2.0,2.0,224.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,5498.0
2,u,S,6.2,2.0,1.0,1.0,163.0,124.0,1990.0,Hobsons Bay,Western Metropolitan,5498.0
3,h,S,10.4,3.0,2.0,1.0,324.0,207.0,2016.0,Moonee Valley,Western Metropolitan,2291.0
4,h,S,1.8,4.0,2.0,1.0,137.0,124.0,1970.0,Melbourne,Northern Metropolitan,6821.0
2,u,VB,1.8,2.0,1.0,1.0,0.0,124.0,1983.0,Melbourne,Northern Metropolitan,6821.0
2,u,PI,1.8,2.0,1.0,1.0,1618.0,124.0,1970.0,Melbourne,Northern Metropolitan,6821.0
3,h,S,5.3,3.0,1.0,2.0,260.0,124.0,1970.0,Darebin,Northern Metropolitan,11364.0
4,h,SP,5.3,4.0,2.0,1.0,5.0,124.0,1970.0,Darebin,Northern Metropolitan,11364.0
3,h,S,5.3,3.0,1.0,2.0,901.0,124.0,1970.0,Darebin,Northern Metropolitan,11364.0
3,h,S,15.4,3.0,1.0,2.0,717.0,124.0,1970.0,Whitehorse,Eastern Metropolitan,4973.0
4,h,S,12.3,4.0,2.0,3.0,588.0,124.0,1970.0,Monash,Southern Metropolitan,3224.0
2,u,SP,15.5,2.0,1.0,1.0,0.0,62.0,1980.0,Monash,South-Eastern Metropolitan,3692.0
2,u,VB,11.4,2.0,1.0,1.0,1100.0,124.0,1970.0,Glen Eira,Southern Metropolitan,3578.0
1,u,S,11.4,1.0,1.0,1.0,2029.0,54.0,2009.0,Glen Eira,Southern Metropolitan,3578.0
3,h,S,21.5,3.0,2.0,2.0,597.0,124.0,1970.0,Kingston,South-Eastern Metropolitan,5087.0
3,t,S,21.5,3.0,2.0,2.0,300.0,124.0,1970.0,Kingston,South-Eastern Metropolitan,5087.0
3,t,S,8.5,3.0,2.0,1.0,0.0,149.0,2014.0,Moreland,Northern Metropolitan,7485.0
3,h,S,8.5,3.0,1.0,2.0,587.0,124.0,1970.0,Moreland,Northern Metropolitan,7485.0
1,u,S,8.5,1.0,1.0,1.0,0.0,35.0,1970.0,Moreland,Northern Metropolitan,7485.0
1,u,S,8.5,1.0,1.0,1.0,995.0,35.0,1970.0,Moreland,Northern Metropolitan,7485.0
3,h,S,8.5,3.0,2.0,2.0,256.0,190.0,2017.0,Moreland,Northern Metropolitan,7485.0
3,h,SP,14.7,3.0,2.0,2.0,312.0,185.0,2014.0,Wyndham,Western Metropolitan,15542.0
4,h,S,14.7,4.0,2.0,2.0,630.0,124.0,2006.0,Wyndham,Western Metropolitan,15542.0
3,h,VB,3.5,3.0,2.0,3.0,337.0,124.0,1970.0,Port Phillip,Southern Metropolitan,8648.0
2,u,S,3.5,2.0,2.0,2.0,0.0,124.0,2000.0,Port Phillip,Southern Metropolitan,8648.0
2,u,S,3.5,2.0,2.0,1.0,0.0,77.0,2013.0,Port Phillip,Southern Metropolitan,8648.0
4,h,S,4.6,4.0,2.0,2.0,401.0,154.0,1910.0,Stonnington,Southern Metropolitan,7717.0
2,h,S,4.6,2.0,1.0,0.0,192.0,100.0,1910.0,Stonnington,Southern Metropolitan,7717.0
1,u,VB,4.6,1.0,1.0,2.0,0.0,50.0,1960.0,Stonnington,Southern Metropolitan,7717.0
4,h,S,4.6,4.0,2.0,2.0,787.0,275.0,1930.0,Stonnington,Southern Metropolitan,7717.0
2,h,S,4.6,2.0,2.0,1.0,78.0,124.0,1970.0,Stonnington,Southern Metropolitan,7717.0
2,u,S,4.6,2.0,1.0,2.0,0.0,78.0,2000.0,Stonnington,Southern Metropolitan,7717.0
3,h,S,8.4,3.0,2.0,2.0,585.0,124.0,1970.0,Darebin,Northern Metropolitan,14577.0
3,h,S,8.4,3.0,1.0,5.0,581.0,124.0,1970.0,Darebin,Northern Metropolitan,14577.0
4,h,S,8.4,4.0,1.0,2.0,552.0,140.0,1940.0,Darebin,Northern Metropolitan,14577.0
3,h,S,3.5,3.0,2.0,1.0,288.0,124.0,1970.0,Yarra,Northern Metropolitan,1008.0
4,h,S,12.0,4.0,3.0,4.0,725.0,124.0,1970.0,Darebin,Northern Metropolitan,21650.0
3,h,S,12.0,3.0,1.0,2.0,529.0,99.0,1960.0,Darebin,Northern Metropolitan,21650.0
3,h,S,12.0,3.0,2.0,2.0,292.0,119.0,1950.0,Darebin,Northern Metropolitan,21650.0
5,h,S,12.0,5.0,3.0,2.0,650.0,124.0,1970.0,Darebin,Northern Metropolitan,21650.0
3,h,S,12.0,3.0,1.0,2.0,952.0,124.0,1970.0,Darebin,Northern Metropolitan,21650.0
4,h,SP,12.0,4.0,2.0,2.0,479.0,157.0,1995.0,Darebin,Northern Metropolitan,21650.0
1,u,S,12.0,1.0,1.0,1.0,60.0,124.0,1970.0,Darebin,Northern Metropolitan,21650.0
4,h,S,12.0,4.0,2.0,2.0,499.0,260.0,1940.0,Darebin,Northern Metropolitan,21650.0
3,h,VB,19.9,3.0,2.0,2.0,1555.0,124.0,1970.0,Maroondah,Eastern Metropolitan,7785.0
3,h,S,19.9,3.0,2.0,1.0,461.0,133.0,2005.0,Maroondah,Eastern Metropolitan,7785.0
2,u,S,19.9,2.0,1.0,1.0,306.0,124.0,1970.0,Maroondah,Eastern Metropolitan,7785.0
4,h,SP,19.9,4.0,2.0,2.0,962.0,124.0,1970.0,Maroondah,Eastern Metropolitan,3619.0
3,h,PI,8.9,3.0,2.0,2.0,697.0,124.0,1970.0,Banyule,Eastern Metropolitan,3540.0
5,h,S,8.9,5.0,3.0,3.0,694.0,210.0,1975.0,Banyule,Eastern Metropolitan,3540.0
5,h,S,23.5,5.0,3.0,2.0,725.0,124.0,1970.0,Knox,South-Eastern Metropolitan,11667.0
5,h,VB,15.2,5.0,4.0,4.0,700.0,124.0,1970.0,Bayside,Southern Metropolitan,4497.0
5,h,S,15.2,5.0,3.0,2.0,556.0,124.0,2012.0,Bayside,Southern Metropolitan,4497.0
3,h,SP,22.2,3.0,2.0,2.0,590.0,151.0,1981.0,Knox,Eastern Metropolitan,2206.0
4,h,S,5.1,4.0,2.0,2.0,457.0,124.0,1970.0,Maribyrnong,Western Metropolitan,2417.0
3,t,VB,1.9,3.0,3.0,2.0,100.0,124.0,1970.0,Port Phillip,Southern Metropolitan,5943.0
4,h,VB,1.9,4.0,3.0,1.0,153.0,93.0,1900.0,Port Phillip,Southern Metropolitan,5943.0
4,h,S,1.9,4.0,3.0,0.0,280.0,124.0,1890.0,Port Phillip,Southern Metropolitan,5943.0
4,h,S,20.5,4.0,2.0,2.0,196.0,163.0,2008.0,Whittlesea,Northern Metropolitan,7969.0
2,u,S,2.7,2.0,2.0,1.0,0.0,109.0,1930.0,Melbourne,Southern Metropolitan,14887.0
3,u,S,2.7,3.0,2.0,3.0,0.0,20.0,1970.0,Melbourne,Southern Metropolitan,14887.0
1,u,PI,2.7,1.0,1.0,1.0,0.0,50.0,1960.0,Stonnington,Southern Metropolitan,14887.0
2,u,SP,2.7,2.0,1.0,0.0,0.0,124.0,1970.0,Stonnington,Southern Metropolitan,14887.0
1,u,PI,2.7,1.0,1.0,0.0,0.0,124.0,1970.0,Stonnington,Southern Metropolitan,14887.0
2,u,S,0.7,2.0,1.0,1.0,0.0,88.0,1970.0,Melbourne,Southern Metropolitan,8400.0
6,h,S,20.8,6.0,2.0,2.0,869.0,124.0,1970.0,Greater Dandenong,South-Eastern Metropolitan,7412.0
4,h,S,14.0,4.0,2.0,2.0,592.0,124.0,1970.0,Brimbank,Western Metropolitan,14042.0
3,h,SP,14.0,0.0,0.0,0.0,600.0,124.0,1970.0,Brimbank,Western Metropolitan,14042.0
2,u,SP,5.0,2.0,1.0,0.0,0.0,107.0,1950.0,Port Phillip,Southern Metropolitan,13240.0
4,h,VB,5.0,4.0,2.0,3.0,613.0,160.0,1910.0,Port Phillip,Southern Metropolitan,13240.0
7,h,SP,8.2,7.0,3.0,4.0,608.0,355.0,1999.0,Moonee Valley,Western Metropolitan,3284.0
4,h,S,8.2,4.0,3.0,2.0,861.0,274.0,1955.0,Moonee Valley,Western Metropolitan,3284.0
3,h,S,8.2,3.0,2.0,3.0,697.0,124.0,1970.0,Moonee Valley,Western Metropolitan,3284.0
3,h,S,8.2,3.0,2.0,1.0,304.0,124.0,1970.0,Moonee Valley,Western Metropolitan,3284.0
3,h,SP,10.5,3.0,2.0,1.0,485.0,130.0,1950.0,Brimbank,Western Metropolitan,3755.0
2,h,SP,10.5,2.0,1.0,0.0,418.0,94.0,1940.0,Brimbank,Western Metropolitan,3755.0
3,h,VB,10.5,3.0,1.0,2.0,691.0,124.0,1970.0,Brimbank,Western Metropolitan,6763.0
5,h,VB,10.2,5.0,3.0,2.0,593.0,309.0,2016.0,Whitehorse,Southern Metropolitan,5457.0
3,t,S,10.2,3.0,1.0,2.0,271.0,124.0,1970.0,Whitehorse,Southern Metropolitan,5457.0
4,h,SA,10.2,4.0,2.0,2.0,910.0,124.0,1970.0,Boroondara,Southern Metropolitan,5457.0
3,h,PI,10.2,3.0,2.0,2.0,780.0,124.0,1970.0,Boroondara,Southern Metropolitan,5457.0
3,h,S,18.0,3.0,2.0,4.0,665.0,124.0,1970.0,Brimbank,Western Metropolitan,3640.0
4,h,SP,18.4,4.0,2.0,2.0,498.0,167.0,2010.0,Wyndham,Western Metropolitan,10160.0
4,h,SP,18.4,4.0,2.0,2.0,452.0,159.0,2009.0,Wyndham,Western Metropolitan,10160.0
4,h,S,15.5,4.0,2.0,2.0,651.0,124.0,1970.0,Brimbank,Western Metropolitan,5336.0
4,h,S,15.5,4.0,2.0,3.0,1330.0,124.0,1970.0,Manningham,Eastern Metropolitan,6202.0
4,h,S,15.5,4.0,2.0,2.0,646.0,167.0,1980.0,Manningham,Eastern Metropolitan,6202.0
5,h,PI,15.5,5.0,3.0,2.0,787.0,334.0,1990.0,Manningham,Eastern Metropolitan,6202.0
4,h,VB,15.5,4.0,2.0,2.0,1025.0,124.0,1980.0,Manningham,Eastern Metropolitan,6202.0
5,h,PI,15.5,5.0,3.0,3.0,4001.0,124.0,1995.0,Manningham,Eastern Metropolitan,6202.0
5,h,S,15.5,5.0,2.0,2.0,862.0,124.0,1970.0,Manningham,Eastern Metropolitan,6202.0
3,h,S,12.4,3.0,2.0,3.0,725.0,124.0,1970.0,Manningham,Eastern Metropolitan,5420.0
5,h,PI,12.4,5.0,2.0,2.0,648.0,250.0,1975.0,Manningham,Eastern Metropolitan,5420.0
3,h,S,12.4,3.0,1.0,2.0,716.0,124.0,1970.0,Manningham,Eastern Metropolitan,5420.0
3,h,S,27.0,3.0,1.0,0.0,1281.0,124.0,1970.0,Knox,Eastern Metropolitan,1690.0
4,h,PI,15.3,4.0,1.0,2.0,695.0,124.0,1970.0,Whittlesea,Northern Metropolitan,7955.0
3,h,S,15.3,3.0,2.0,2.0,541.0,121.0,1980.0,Whittlesea,Northern Metropolitan,7955.0
3,u,S,4.1,3.0,2.0,2.0,0.0,176.0,1930.0,Stonnington,Southern Metropolitan,7217.0
3,u,VB,4.1,3.0,2.0,2.0,0.0,124.0,1975.0,Stonnington,Southern Metropolitan,7217.0
3,u,PI,4.1,3.0,2.0,1.0,187.0,133.0,1940.0,Stonnington,Southern Metropolitan,7217.0
4,h,PI,4.3,4.0,3.0,2.0,291.0,124.0,1970.0,Moonee Valley,Western Metropolitan,1052.0
3,h,SA,17.2,3.0,1.0,2.0,603.0,124.0,1970.0,Whitehorse,Eastern Metropolitan,4181.0
4,h,S,17.2,4.0,2.0,0.0,539.0,192.0,1978.0,Whitehorse,Eastern Metropolitan,4181.0
4,h,VB,17.2,4.0,2.0,2.0,660.0,124.0,1970.0,Whitehorse,Eastern Metropolitan,4280.0
4,h,S,8.9,4.0,2.0,2.0,702.0,124.0,1970.0,Banyule,Eastern Metropolitan,2698.0
4,h,S,14.5,4.0,2.0,4.0,631.0,124.0,1970.0,Banyule,Northern Metropolitan,2329.0
3,h,S,14.5,3.0,2.0,2.0,280.0,124.0,1970.0,Banyule,Northern Metropolitan,2329.0
3,h,S,14.5,3.0,1.0,1.0,530.0,124.0,1970.0,Banyule,Northern Metropolitan,2329.0
4,h,S,14.7,4.0,1.0,4.0,534.0,101.0,1983.0,Wyndham,Western Metropolitan,16166.0
3,h,S,14.7,3.0,1.0,2.0,569.0,124.0,1970.0,Wyndham,Western Metropolitan,16166.0
3,h,S,14.7,3.0,1.0,1.0,610.0,125.0,1980.0,Wyndham,Western Metropolitan,16166.0
4,h,S,6.4,4.0,2.0,1.0,323.0,130.0,1945.0,Maribyrnong,Western Metropolitan,5058.0
3,h,S,16.5,3.0,2.0,4.0,673.0,124.0,1980.0,Hume,Northern Metropolitan,2474.0
3,h,S,16.5,3.0,1.0,1.0,672.0,124.0,1970.0,Hume,Northern Metropolitan,2474.0
4,h,S,16.7,4.0,2.0,2.0,700.0,124.0,1970.0,Monash,South-Eastern Metropolitan,7392.0
4,h,PI,16.7,4.0,2.0,2.0,752.0,162.0,1971.0,Monash,South-Eastern Metropolitan,7392.0
5,h,S,16.7,5.0,2.0,2.0,672.0,237.0,1970.0,Monash,South-Eastern Metropolitan,7392.0
4,h,S,6.8,4.0,3.0,2.0,650.0,124.0,1970.0,Hobsons Bay,Western Metropolitan,6380.0
2,h,SP,4.6,2.0,2.0,0.0,70.0,124.0,1970.0,Stonnington,Southern Metropolitan,4380.0
