Rooms,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Propertycount,Type,Method,CouncilArea,Regionname
4,14.2,4.0,3.0,2.0,668.0,124.0,1970.0,13366.0,0,1,20,0
2,14.2,2.0,1.0,1.0,190.0,124.0,1970.0,13366.0,2,1,20,0
3,18.8,3.0,2.0,2.0,324.0,124.0,1970.0,7113.0,0,1,20,4
4,10.1,4.0,2.0,2.0,589.0,199.0,1920.0,4442.0,0,1,8,5
1,10.1,1.0,1.0,1.0,0.0,76.0,2000.0,4442.0,1,1,8,5
3,10.1,3.0,2.0,2.0,441.0,124.0,1970.0,4442.0,2,1,8,5
3,10.4,3.0,1.0,1.0,178.0,124.0,1970.0,2291.0,1,3,21,6
4,10.4,4.0,2.0,2.0,650.0,124.0,1970.0,2291.0,0,1,21,6
3,10.4,3.0,1.0,2.0,577.0,124.0,1970.0,2291.0,0,1,21,6
3,22.7,3.0,1.0,4.0,695.0,130.0,1963.0,11806.0,0,1,9,4
3,22.7,3.0,1.0,1.0,587.0,114.2,1960.0,11806.0,0,3,9,4
4,22.7,4.0,2.0,4.0,702.0,140.0,1980.0,11806.0,0,1,9,4
3,22.7,3.0,1.0,1.0,818.0,124.0,1970.0,11806.0,0,1,9,4
2,1.8,2.0,1.0,0.0,114.0,65.0,1910.0,6821.0,0,3,18,2
4,1.8,4.0,2.0,0.0,149.0,124.0,1970.0,6821.0,0,1,18,2
2,1.8,2.0,1.0,1.0,0.0,73.0,1900.0,6821.0,2,1,18,2
3,1.8,3.0,1.0,1.0,170.0,147.0,1990.0,6821.0,0,0,18,2
3,5.3,3.0,1.0,0.0,326.0,125.0,1905.0,11364.0,0,1,6,2
4,5.3,4.0,1.0,0.0,566.0,124.0,1970.0,11364.0,0,1,6,2
2,5.3,2.0,1.0,1.0,234.0,124.0,1900.0,11364.0,0,1,6,2
4,5.3,4.0,3.0,4.0,423.0,124.0,1970.0,11364.0,0,0,6,2
3,15.4,3.0,3.0,2.0,338.0,28.0,1970.0,4973.0,1,1,28,0
4,15.4,4.0,2.0,1.0,746.0,124.0,1970.0,4973.0,0,1,28,0
3,15.4,3.0,2.0,2.0,239.0,113.0,2014.0,4973.0,2,1,28,0
3,11.2,3.0,1.0,2.0,699.0,124.0,1970.0,2651.0,0,1,23,2
2,12.3,2.0,1.0,2.0,567.0,124.0,1940.0,3224.0,0,1,20,5
3,12.3,3.0,1.0,1.0,716.0,124.0,1970.0,2547.0,0,1,20,5
4,12.3,4.0,2.0,2.0,344.0,146.0,1997.0,2547.0,1,1,20,5
4,11.4,4.0,3.0,2.0,719.0,154.0,1920.0,3578.0,0,0,8,5
2,11.4,2.0,1.0,1.0,0.0,124.0,1970.0,3578.0,2,0,8,5
2,21.5,2.0,1.0,4.0,772.0,120.0,1940.0,5087.0,0,1,12,4
5,21.5,5.0,2.0,2.0,693.0,124.0,1940.0,5087.0,0,1,12,4
4,21.5,4.0,2.0,4.0,641.0,180.0,1980.0,5087.0,0,3,12,4
3,21.5,3.0,1.0,2.0,545.0,145.0,1950.0,5087.0,0,3,12,4
3,1.8,3.0,2.0,1.0,2431.0,124.0,1970.0,2309.0,2,0,18,2
2,8.5,2.0,2.0,1.0,135.0,84.0,1970.0,7485.0,1,1,23,2
3,8.5,3.0,1.0,2.0,525.0,146.0,1960.0,7485.0,0,1,23,2
3,8.5,3.0,2.0,1.0,450.0,124.0,1970.0,7485.0,0,1,23,2
3,8.5,3.0,1.0,0.0,278.0,116.0,1950.0,7485.0,2,1,23,2
3,8.5,3.0,1.0,2.0,234.0,124.0,1993.0,7485.0,1,1,23,2
2,8.5,2.0,1.0,1.0,0.0,73.0,1960.0,7485.0,0,1,23,2
2,8.5,2.0,1.0,2.0,605.0,124.0,1970.0,7485.0,0,4,23,2
2,3.5,2.0,1.0,0.0,181.0,105.0,1880.0,8648.0,0,1,25,5
1,3.5,1.0,1.0,1.0,0.0,124.0,2000.0,8648.0,2,1,25,5
2,4.6,2.0,1.0,1.0,0.0,100.0,1940.0,7717.0,2,1,26,5
2,4.6,2.0,1.0,1.0,0.0,85.0,1900.0,7717.0,2,1,26,5
2,4.6,2.0,1.0,0.0,117.0,48.0,1900.0,7717.0,0,4,26,5
2,4.6,2.0,1.0,2.0,57.0,124.0,1970.0,7717.0,1,1,26,5
2,4.6,2.0,2.0,2.0,86.0,124.0,1970.0,7717.0,0,0,26,5
2,4.6,2.0,1.0,1.0,0.0,124.0,1970.0,7717.0,2,1,26,5
3,8.4,3.0,1.0,2.0,693.0,93.0,1950.0,14577.0,0,0,6,2
3,8.4,3.0,1.0,2.0,680.0,129.0,1960.0,14577.0,0,1,6,2
3,8.4,3.0,2.0,1.0,0.0,124.0,2012.0,14577.0,2,0,6,2
3,8.4,3.0,1.0,2.0,483.0,186.0,1930.0,14577.0,0,1,6,2
5,8.4,5.0,2.0,2.0,559.0,192.0,1940.0,14577.0,0,3,6,2
3,8.4,3.0,1.0,2.0,581.0,124.0,1970.0,14577.0,0,1,6,2
2,8.4,2.0,1.0,3.0,155.0,81.0,1985.0,14577.0,0,1,6,2
3,12.0,3.0,1.0,2.0,700.0,124.0,1970.0,21650.0,0,1,6,2
2,12.0,2.0,2.0,1.0,151.0,102.0,2015.0,21650.0,1,1,6,2
3,12.0,3.0,2.0,2.0,289.0,147.0,2009.0,21650.0,0,3,6,2
2,12.0,2.0,1.0,1.0,142.0,124.0,2007.0,21650.0,2,1,6,2
3,12.0,3.0,2.0,1.0,301.0,124.0,1970.0,21650.0,0,1,6,2
3,12.0,3.0,1.0,2.0,627.0,136.0,1950.0,21650.0,0,1,6,2
2,2.4,2.0,1.0,0.0,164.0,124.0,1970.0,14949.0,0,0,31,2
3,2.4,3.0,1.0,1.0,111.0,124.0,1970.0,14949.0,0,4,31,2
3,2.4,3.0,1.0,1.0,185.0,124.0,1970.0,14949.0,0,1,31,2
2,2.4,2.0,2.0,1.0,14196.0,86.0,2005.0,14949.0,2,0,31,2
1,2.4,1.0,1.0,1.0,0.0,37.0,1970.0,14949.0,2,3,31,2
2,2.4,2.0,1.0,0.0,135.0,87.0,1890.0,14949.0,0,1,31,2
3,19.9,3.0,1.0,1.0,835.0,124.0,1970.0,7785.0,0,1,17,0
2,21.3,2.0,1.0,2.0,190.0,70.0,1970.0,4407.0,2,1,17,0
4,19.9,4.0,2.0,2.0,798.0,124.0,1970.0,3619.0,0,1,17,0
3,8.9,3.0,2.0,2.0,468.0,212.0,1985.0,3540.0,0,0,0,0
4,8.9,4.0,2.0,1.0,625.0,124.0,1970.0,3540.0,0,1,0,0
4,20.6,4.0,2.0,2.0,383.0,124.0,2006.0,5833.0,0,1,11,2
3,15.2,3.0,2.0,3.0,0.0,124.0,1970.0,4497.0,2,0,1,5
2,15.2,2.0,1.0,1.0,0.0,82.0,1970.0,4497.0,2,1,1,5
4,15.2,4.0,2.0,2.0,831.0,124.0,1945.0,4497.0,0,1,1,5
4,35.4,4.0,2.0,2.0,631.0,158.0,1960.0,8077.0,0,1,7,4
3,5.1,4.0,3.0,2.0,122.0,124.0,1950.0,2417.0,0,0,16,6
2,5.1,2.0,1.0,1.0,152.0,91.0,1910.0,2417.0,0,4,16,6
2,5.1,2.0,1.0,0.0,207.0,94.0,1910.0,2417.0,0,1,16,6
3,34.6,3.0,2.0,2.0,76000.0,124.0,1970.0,457.0,0,1,32,1
3,6.2,3.0,1.0,1.0,297.0,124.0,1970.0,984.0,0,1,10,6
1,1.9,1.0,1.0,0.0,74.0,124.0,1900.0,5943.0,0,1,25,5
4,1.9,4.0,2.0,1.0,403.0,124.0,1970.0,5943.0,0,1,25,5
3,2.7,3.0,3.0,1.0,913.0,124.0,1996.0,14887.0,2,1,26,5
4,2.7,4.0,2.0,2.0,564.0,254.0,1920.0,14887.0,0,1,26,5
1,2.7,1.0,1.0,1.0,0.0,43.0,1950.0,14887.0,2,4,26,5
2,0.7,2.0,1.0,1.0,0.0,78.0,1970.0,8400.0,2,1,18,5
2,0.7,2.0,1.0,1.0,3634.0,80.0,1993.0,8400.0,2,4,18,5
4,6.2,4.0,2.0,2.0,730.0,124.0,1970.0,1223.0,0,4,10,6
3,6.2,3.0,1.0,3.0,399.0,124.0,1970.0,1223.0,0,4,10,6
3,14.0,3.0,1.0,0.0,722.0,124.0,1970.0,14042.0,0,1,3,6
1,14.0,1.0,1.0,2.0,617.0,124.0,1970.0,14042.0,0,1,3,6
5,16.1,5.0,3.0,3.0,1348.0,370.0,2005.0,915.0,0,1,0,0
1,5.0,1.0,1.0,1.0,0.0,64.0,1930.0,13240.0,2,0,25,5
2,5.0,2.0,1.0,0.0,284.0,124.0,1970.0,13240.0,2,1,25,5
4,31.7,4.0,2.0,2.0,808.0,155.0,1970.0,14092.0,0,3,11,6
3,10.5,3.0,1.0,2.0,550.0,124.0,1970.0,3755.0,0,1,3,6
3,10.5,3.0,2.0,2.0,573.0,198.0,1940.0,3755.0,0,1,3,6
1,10.5,1.0,1.0,1.0,44.0,124.0,1970.0,3755.0,2,3,3,6
6,10.5,6.0,2.0,4.0,588.0,113.0,1955.0,4217.0,0,3,3,6
3,10.5,3.0,1.0,1.0,471.0,121.0,1950.0,4217.0,0,1,3,6
3,10.5,3.0,1.0,4.0,697.0,124.0,1970.0,4217.0,0,3,3,6
5,10.2,5.0,2.0,0.0,739.0,266.53,1927.0,5457.0,0,1,2,5
3,10.2,3.0,1.0,1.0,516.0,120.0,1910.0,5457.0,0,1,2,5
3,10.2,3.0,1.0,2.0,586.0,124.0,1970.0,5457.0,0,1,28,5
3,10.2,3.0,1.0,2.0,665.0,124.0,1970.0,5457.0,0,2,2,5
3,18.0,3.0,2.0,2.0,684.0,124.0,1970.0,4242.0,0,1,19,6
5,15.5,5.0,3.0,2.0,771.0,124.0,1970.0,5336.0,0,0,3,6
5,12.4,5.0,2.0,2.0,733.0,124.0,1970.0,5420.0,0,1,15,0
5,12.4,5.0,2.0,2.0,665.0,124.0,1980.0,5420.0,0,0,15,0
4,12.4,4.0,2.0,1.0,662.0,240.0,1950.0,5420.0,0,4,15,0
3,15.3,3.0,1.0,2.0,545.0,124.0,1975.0,7955.0,0,1,29,2
3,15.3,3.0,1.0,2.0,551.0,124.0,1970.0,7955.0,0,1,29,2
3,15.3,3.0,1.0,3.0,654.0,124.0,1970.0,7955.0,0,3,29,2
3,15.3,3.0,1.0,2.0,727.0,109.0,1952.0,7955.0,0,1,29,2
2,7.0,2.0,1.0,1.0,120.0,70.0,1975.0,8870.0,2,1,6,2
3,7.0,3.0,1.0,0.0,275.0,90.0,1920.0,8870.0,0,3,6,2
4,7.0,4.0,2.0,0.0,364.0,124.0,1970.0,8870.0,0,1,6,2
3,18.4,3.0,2.0,1.0,289.0,138.0,2008.0,5811.0,2,3,30,6
3,12.9,3.0,2.0,2.0,286.0,124.0,1970.0,3296.0,1,1,11,6
3,12.9,3.0,1.0,2.0,676.0,121.0,1980.0,3296.0,0,1,11,6
2,29.3,2.0,1.0,1.0,1200.0,124.0,1970.0,2591.0,0,1,32,1
3,8.9,3.0,2.0,2.0,291.0,151.0,2000.0,2698.0,0,1,0,0
4,21.1,4.0,2.0,2.0,1529.0,124.0,1970.0,2003.0,0,1,15,0
4,14.5,4.0,1.0,3.0,541.0,145.0,1960.0,1442.0,0,1,0,2
3,14.5,3.0,1.0,1.0,538.0,124.0,1970.0,1442.0,0,1,0,2
3,14.7,3.0,1.0,2.0,660.0,113.0,1960.0,16166.0,0,1,30,6
3,14.7,3.0,1.0,1.0,239.0,124.0,1970.0,16166.0,0,1,30,6
3,6.4,3.0,1.0,1.0,126.0,120.0,1995.0,5058.0,2,3,16,6
2,3.1,2.0,1.0,1.0,0.0,91.0,1993.0,2230.0,2,0,18,2
3,16.5,3.0,1.0,2.0,141.0,124.0,2012.0,2474.0,1,1,11,2
5,16.5,5.0,2.0,2.0,626.0,124.0,1970.0,2474.0,0,1,11,2
4,16.7,4.0,3.0,3.0,858.0,124.0,1970.0,7392.0,0,0,20,4
5,16.7,5.0,3.0,2.0,762.0,124.0,1970.0,7392.0,0,1,20,4
4,16.7,4.0,2.0,2.0,702.0,124.0,1970.0,7392.0,0,1,20,4
3,6.8,3.0,1.0,2.0,410.0,124.0,1970.0,6380.0,0,3,10,6
2,6.8,2.0,1.0,2.0,169.0,78.54,2000.0,6380.0,2,1,10,6
3,6.8,3.0,1.0,1.0,353.0,85.35,1940.0,802.0,0,3,10,6
4,25.5,4.0,2.0,2.0,448.0,370.0,2012.0,2940.0,0,1,29,2
4,6.3,4.0,1.0,2.0,405.0,124.0,1970.0,6543.0,0,1,16,6
2,6.3,2.0,1.0,1.0,80.0,80.0,1970.0,6543.0,2,3,16,6
2,3.0,2.0,1.0,1.0,1521.0,124.0,1970.0,4019.0,2,1,31,2
3,10.4,3.0,1.0,2.0,169.0,153.0,2000.0,3464.0,2,1,21,6
4,3.0,4.0,1.0,1.0,327.0,124.0,1970.0,3280.0,0,1,25,5
5,9.4,5.0,3.0,2.0,1068.0,124.0,1970.0,5132.0,0,0,10,6
4,9.4,4.0,3.0,2.0,533.0,124.0,1970.0,5132.0,0,0,10,6
2,4.3,2.0,1.0,1.0,222.0,124.0,1970.0,6567.0,0,1,21,6
3,9.5,3.0,1.0,2.0,680.0,124.0,1970.0,4502.0,0,1,21,6
3,9.5,3.0,1.0,1.0,596.0,124.0,1970.0,4502.0,0,4,21,6
3,9.5,3.0,1.0,1.0,582.0,110.0,1965.0,4502.0,0,0,21,6
3,9.5,3.0,3.0,1.0,668.0,190.0,2014.0,4502.0,0,1,21,6
3,37.5,3.0,1.0,2.0,612.0,124.0,1970.0,2871.0,0,1,22,7
1,6.4,1.0,1.0,1.0,0.0,124.0,1970.0,2952.0,2,1,25,5
4,9.7,4.0,2.0,2.0,392.0,124.0,2007.0,7809.0,1,2,2,5
5,23.2,5.0,2.0,2.0,942.0,124.0,1970.0,5030.0,0,1,13,0
2,23.2,2.0,1.0,1.0,158.0,69.0,1975.0,5030.0,2,1,13,0
2,11.4,2.0,1.0,1.0,1.0,62.0,2011.0,6795.0,2,0,8,5
4,35.2,4.0,5.0,2.0,638.0,352.0,2014.0,17093.0,0,1,5,1
4,35.2,4.0,4.0,2.0,603.0,391.0,2007.0,17093.0,0,2,5,1
2,13.4,2.0,1.0,1.0,0.0,55.0,1960.0,5713.0,2,1,28,0
3,13.4,3.0,2.0,2.0,548.0,127.0,1970.0,4387.0,0,1,28,0
3,25.0,3.0,1.0,2.0,720.0,131.0,1970.0,9704.0,0,1,13,0
4,25.0,4.0,2.0,4.0,719.0,200.0,1975.0,9704.0,0,1,13,0
5,10.9,5.0,3.0,2.0,803.0,124.0,1970.0,4605.0,0,1,28,0
3,8.6,3.0,1.0,2.0,694.0,110.0,1960.0,3589.0,0,1,16,6
5,8.6,5.0,2.0,2.0,622.0,124.0,1970.0,3589.0,0,1,16,6
2,8.6,2.0,1.0,1.0,304.0,74.0,1950.0,3589.0,0,1,16,6
3,10.5,3.0,2.0,2.0,0.0,124.0,2011.0,10579.0,2,4,1,5
2,10.3,2.0,1.0,1.0,0.0,82.0,1950.0,6938.0,2,0,1,5
4,10.3,4.0,1.0,2.0,890.0,165.0,1970.0,6938.0,0,0,8,5
3,14.0,3.0,1.0,1.0,629.0,124.0,1970.0,4294.0,0,1,11,2
3,14.0,3.0,1.0,1.0,341.0,71.0,1965.0,4294.0,0,1,11,2
2,6.4,2.0,1.0,2.0,159.0,140.0,2012.0,962.0,2,3,10,6
4,5.2,4.0,2.0,2.0,236.0,194.0,1890.0,11918.0,0,1,23,2
3,5.2,3.0,1.0,1.0,210.0,101.0,1996.0,11918.0,0,1,23,2
3,5.2,3.0,1.0,1.0,193.0,124.0,1970.0,11918.0,0,0,23,2
3,4.0,3.0,2.0,1.0,161.0,190.0,1890.0,5533.0,0,0,23,2
3,4.0,3.0,2.0,1.0,110.0,121.8,2000.0,5533.0,1,3,23,2
1,4.0,1.0,1.0,0.0,197.0,41.0,2012.0,5533.0,2,4,23,2
3,12.1,3.0,1.0,1.0,612.0,101.0,1960.0,10175.0,0,1,0,2
3,12.1,3.0,1.0,2.0,582.0,119.0,1970.0,10175.0,0,1,0,2
3,10.4,3.0,1.0,2.0,695.0,124.0,1970.0,5678.0,0,1,28,5
3,14.7,3.0,2.0,2.0,668.0,140.0,1965.0,4048.0,0,1,28,0
4,14.7,4.0,2.0,2.0,592.0,260.0,2007.0,4048.0,0,1,28,0
3,14.8,3.0,2.0,2.0,585.0,124.0,2000.0,2674.0,0,1,3,6
2,7.7,2.0,1.0,1.0,92.0,82.6,1960.0,8920.0,2,1,2,5
8,7.7,8.0,8.0,4.0,650.0,124.0,1970.0,8920.0,0,0,2,5
3,10.1,3.0,1.0,1.0,684.0,124.0,1970.0,7822.0,0,3,8,5
2,10.1,2.0,1.0,2.0,0.0,85.0,1970.0,7822.0,2,1,8,5
1,10.1,1.0,1.0,1.0,314.0,45.0,1960.0,7822.0,2,0,8,5
2,10.1,2.0,1.0,1.0,0.0,72.0,1970.0,7822.0,2,3,8,5
4,10.1,4.0,3.0,2.0,326.0,223.0,2005.0,7822.0,1,1,8,5
3,14.8,3.0,2.0,2.0,194.0,124.0,2010.0,7719.0,1,1,19,6
3,14.8,3.0,1.0,1.0,0.0,136.49,2009.0,7719.0,1,2,19,6
4,14.8,4.0,2.0,2.0,750.0,222.0,2008.0,7719.0,0,1,19,6
4,34.9,4.0,2.0,4.0,688.0,204.0,2002.0,8060.0,0,1,7,4
2,8.7,2.0,1.0,1.0,0.0,124.0,1970.0,5051.0,2,1,8,5
3,11.7,3.0,2.0,1.0,0.0,127.0,2011.0,3582.0,1,1,20,5
3,16.7,3.0,1.0,2.0,615.0,124.0,1970.0,5837.0,0,1,20,4
2,6.7,2.0,1.0,2.0,378.0,105.0,1920.0,11204.0,0,1,23,2
2,6.7,2.0,2.0,1.0,134.0,100.0,2014.0,11204.0,1,1,23,2
1,6.7,1.0,1.0,4.0,741.0,124.0,1970.0,3445.0,0,1,23,2
1,2.0,1.0,1.0,0.0,0.0,46.0,1960.0,4553.0,2,3,31,2
3,2.0,3.0,2.0,0.0,186.0,137.0,1890.0,4553.0,0,1,31,2
4,17.4,4.0,1.0,0.0,616.0,124.0,1970.0,1124.0,0,1,11,2
4,34.7,4.0,2.0,2.0,612.0,124.0,1970.0,6464.0,0,1,5,4
5,23.0,4.0,2.0,2.0,974.0,200.0,1975.0,11925.0,0,0,17,0
4,23.0,4.0,2.0,2.0,815.0,140.0,1960.0,11925.0,0,3,17,0
3,23.0,3.0,1.0,2.0,802.0,105.0,1980.0,11925.0,0,1,17,0
2,23.0,2.0,1.0,1.0,2040.0,124.0,1970.0,11925.0,1,1,17,0
4,23.0,4.0,2.0,2.0,864.0,228.0,2008.0,11925.0,0,1,17,0
3,24.7,3.0,1.0,1.0,375.0,124.0,1970.0,8322.0,0,1,9,4
4,24.7,4.0,2.0,2.0,680.0,124.0,1970.0,8322.0,0,1,9,4
4,24.7,4.0,2.0,1.0,830.0,200.0,1980.0,8322.0,0,1,9,4
3,14.8,3.0,1.0,2.0,539.0,148.0,1985.0,6388.0,0,1,3,6
3,14.8,3.0,1.0,2.0,697.0,135.0,1955.0,6388.0,0,0,3,6
4,14.7,4.0,2.0,2.0,655.0,124.0,1970.0,2276.0,0,4,3,6
3,22.2,3.0,2.0,1.0,539.0,134.0,1968.0,3940.0,0,1,12,4
3,22.2,3.0,1.0,3.0,564.0,124.0,1970.0,3940.0,0,1,12,4
3,12.4,3.0,3.0,3.0,823.0,124.0,1970.0,9028.0,0,1,15,0
4,12.4,4.0,2.0,2.0,736.0,124.0,1970.0,9028.0,0,1,15,0
4,12.4,4.0,3.0,2.0,674.0,250.0,1982.0,9028.0,0,1,15,0
4,14.3,4.0,3.0,2.0,706.0,200.0,1970.0,10999.0,0,1,15,0
3,14.3,3.0,2.0,2.0,798.0,160.0,1978.0,10999.0,0,0,15,0
4,14.3,4.0,3.0,2.0,664.0,124.0,1970.0,10999.0,0,1,15,0
3,14.3,3.0,2.0,2.0,643.0,124.0,1970.0,10999.0,0,1,15,0
2,16.1,2.0,1.0,1.0,196.0,100.0,2000.0,4790.0,1,0,15,0
3,8.9,3.0,1.0,2.0,615.0,138.0,1950.0,1651.0,0,4,0,0
5,27.0,5.0,6.0,3.0,900.0,178.0,1960.0,2546.0,0,3,12,4
3,18.0,3.0,1.0,2.0,197.0,108.0,2009.0,6990.0,0,1,24,0
4,18.0,4.0,2.0,2.0,836.0,124.0,1970.0,2346.0,0,1,0,0
1,7.2,1.0,1.0,1.0,1192.0,44.0,2009.0,8989.0,2,1,25,5
1,7.2,1.0,1.0,0.0,0.0,124.0,1960.0,8989.0,2,4,25,5
3,19.6,3.0,2.0,2.0,375.0,155.0,2012.0,10926.0,0,3,29,2
3,19.6,3.0,1.0,1.0,597.0,124.0,1970.0,10926.0,0,3,29,2
3,19.6,3.0,1.0,1.0,227.0,101.0,1970.0,10926.0,2,1,29,2
2,19.6,2.0,1.0,1.0,157.0,102.0,2000.0,10926.0,0,1,29,2
3,7.5,3.0,2.0,2.0,213.0,169.0,1970.0,9264.0,0,4,21,6
1,7.5,1.0,1.0,1.0,0.0,124.0,1970.0,9264.0,2,3,21,6
3,7.5,3.0,2.0,1.0,445.0,182.0,1960.0,9264.0,0,3,21,6
3,24.8,3.0,2.0,1.0,219.0,138.0,2010.0,10788.0,1,1,13,0
3,24.8,3.0,2.0,2.0,1869.0,502.0,1970.0,10788.0,1,0,13,0
2,2.1,2.0,1.0,2.0,6367.0,75.0,1930.0,5825.0,2,1,31,2
2,2.1,2.0,2.0,1.0,4421.0,84.0,2011.0,5825.0,2,1,31,2
1,2.1,1.0,1.0,1.0,0.0,51.0,2011.0,5825.0,2,3,31,2
2,3.4,2.0,1.0,0.0,132.0,124.0,1970.0,3593.0,0,3,21,2
3,5.1,3.0,2.0,2.0,0.0,124.0,1970.0,7570.0,1,1,16,6
3,38.0,3.0,1.0,2.0,713.0,155.0,1980.0,17055.0,0,1,7,4
3,38.0,3.0,1.0,2.0,835.0,118.0,1960.0,7566.0,0,1,7,4
4,12.9,4.0,2.0,2.0,561.0,160.0,1970.0,3285.0,0,3,11,6
1,7.3,1.0,1.0,1.0,0.0,38.0,1950.0,10412.0,2,0,26,5
1,7.3,1.0,1.0,1.0,0.0,44.0,1960.0,10412.0,2,3,26,5
2,7.3,2.0,1.0,1.0,2015.0,77.0,1960.0,10412.0,2,1,26,5
3,16.7,3.0,1.0,2.0,778.0,124.0,1970.0,15321.0,0,1,20,0
3,16.7,3.0,2.0,1.0,839.0,116.0,1970.0,15321.0,0,1,20,0
4,11.2,4.0,2.0,1.0,655.0,82.0,1950.0,8870.0,0,1,23,2
3,11.2,3.0,1.0,2.0,676.0,124.0,1970.0,8870.0,0,1,23,2
3,11.2,3.0,1.0,1.0,600.0,124.0,1970.0,8870.0,0,1,23,2
2,11.2,2.0,1.0,1.0,102.0,70.0,2012.0,8870.0,1,4,23,2
2,11.2,2.0,2.0,1.0,248.0,99.0,2011.0,8870.0,0,1,23,2
4,11.2,4.0,2.0,2.0,228.0,124.0,2003.0,8870.0,1,1,23,2
3,16.1,3.0,2.0,2.0,743.0,147.0,1980.0,8524.0,0,1,0,2
4,16.1,4.0,3.0,4.0,925.0,124.0,1970.0,8524.0,0,1,0,2
4,20.4,4.0,2.0,2.0,750.0,124.0,1970.0,4864.0,0,1,11,2
5,20.4,5.0,3.0,2.0,544.0,332.0,2008.0,4864.0,0,3,11,2
3,11.2,3.0,1.0,1.0,626.0,122.0,1950.0,2606.0,0,1,23,2
2,11.2,2.0,2.0,1.0,201.0,111.0,2005.0,2606.0,1,1,23,2
2,11.2,2.0,2.0,2.0,160.0,124.0,1970.0,2606.0,1,1,23,2
3,32.3,3.0,2.0,2.0,1801.0,124.0,1970.0,3728.0,0,3,5,4
1,13.8,1.0,2.0,1.0,486.0,124.0,2012.0,5454.0,2,3,1,5
2,13.8,2.0,1.0,1.0,0.0,99.0,1992.0,2356.0,1,1,1,5
4,33.3,4.0,2.0,2.0,654.0,124.0,1989.0,8256.0,0,3,5,4
3,33.3,3.0,1.0,1.0,301.0,98.0,1998.0,8256.0,0,0,5,4
1,5.3,1.0,1.0,1.0,0.0,49.0,1960.0,11308.0,2,1,2,5
2,6.2,2.0,1.0,1.0,915.0,73.0,1970.0,6482.0,2,3,2,5
4,8.9,4.0,2.0,3.0,680.0,124.0,1970.0,2890.0,0,4,0,0
2,8.9,2.0,1.0,1.0,2033.0,124.0,1970.0,2890.0,2,1,0,0
3,8.8,3.0,1.0,1.0,436.0,124.0,1970.0,2674.0,0,1,0,0
3,8.8,3.0,1.0,2.0,481.0,124.0,1970.0,2674.0,0,4,0,0
2,8.8,2.0,1.0,1.0,94.0,124.0,1970.0,2674.0,2,4,0,0
3,16.0,3.0,1.0,0.0,703.0,124.0,1970.0,4794.0,0,3,1,5
4,16.0,4.0,2.0,2.0,680.0,542.7379831704303,2006.0,4794.0,0,1,1,5
4,18.0,4.0,2.0,2.0,724.0,124.0,1970.0,5556.0,0,1,19,6
5,12.3,5.0,2.0,3.0,548.0,157.0,1920.0,3145.0,0,1,20,5
5,7.8,5.0,3.0,2.0,740.0,222.0,1960.0,5549.0,0,0,0,0
3,7.8,3.0,1.0,2.0,670.0,124.0,1970.0,5549.0,0,1,0,0
3,7.8,3.0,2.0,1.0,252.0,124.0,1970.0,5549.0,2,4,0,0
2,7.8,2.0,1.0,0.0,620.0,114.0,1920.0,5549.0,0,1,0,0
2,14.0,2.0,1.0,1.0,662.0,98.0,1960.0,851.0,0,1,11,2
3,14.5,3.0,2.0,2.0,547.0,124.0,1970.0,2339.0,0,1,3,6
4,14.5,4.0,2.0,2.0,531.0,138.0,1975.0,2339.0,0,1,3,6
3,15.5,3.0,2.0,4.0,708.0,124.0,1970.0,3656.0,0,1,3,6
3,15.5,3.0,1.0,4.0,650.0,100.0,1985.0,3656.0,0,1,3,6
5,11.7,5.0,3.0,2.0,596.0,176.0,1970.0,5629.0,0,2,21,6
4,11.7,4.0,2.0,1.0,330.0,124.0,1970.0,5629.0,1,1,21,6
3,10.4,3.0,1.0,1.0,590.0,130.0,1970.0,1119.0,0,1,3,6
3,10.4,3.0,2.0,2.0,174.0,124.0,2002.0,1119.0,0,0,3,6
2,3.4,2.0,1.0,1.0,4267.0,124.0,1970.0,5263.0,2,1,18,2
2,3.4,2.0,2.0,1.0,2135.0,132.0,1970.0,5263.0,2,4,18,2
1,3.4,1.0,1.0,1.0,0.0,60.0,2000.0,5263.0,2,3,18,2
3,5.4,3.0,2.0,2.0,257.0,124.0,1970.0,10331.0,1,1,2,5
3,5.4,3.0,1.0,1.0,404.0,113.0,1930.0,10331.0,0,0,2,5
1,5.4,1.0,1.0,1.0,0.0,124.0,1970.0,10331.0,2,1,2,5
3,26.0,3.0,1.0,3.0,992.0,124.0,1957.0,4654.0,0,2,17,0
3,16.3,3.0,2.0,1.0,655.0,120.0,1975.0,8279.0,0,1,29,2
3,16.3,3.0,1.0,2.0,604.0,102.0,1950.0,8279.0,0,1,29,2
3,16.3,3.0,1.0,2.0,575.0,113.0,1970.0,8279.0,0,1,29,2
3,6.4,3.0,2.0,2.0,159.0,128.0,2016.0,3873.0,1,0,16,6
2,6.4,2.0,2.0,1.0,0.0,96.0,2017.0,3873.0,2,1,16,6
3,6.4,3.0,1.0,2.0,420.0,124.0,1970.0,3873.0,0,1,16,6
1,5.9,1.0,1.0,1.0,0.0,124.0,1970.0,4675.0,2,3,26,5
4,4.3,4.0,1.0,3.0,697.0,155.0,1920.0,4918.0,0,1,16,6
3,17.4,3.0,1.0,1.0,702.0,96.0,1970.0,4704.0,0,3,11,2
